iso,unix,id,motive_x,motive_y,motive_z,motive_vx,motive_vy,motive_vz,motive_ax,motive_ay,motive_az,motiveSlow_x,motiveSlow_y,motiveSlow_z,motiveSlow_vx,motiveSlow_vy,motiveSlow_vz,motiveSlow_ax,motiveSlow_ay,motiveSlow_az,atlas_x,atlas_y,atlas_z,atlas_vx,atlas_vy,atlas_vz,atlas_ax,atlas_ay,atlas_az,odom_x,odom_y,odom_z,odom_vx,odom_vy,odom_vz,odom_ax,odom_ay,odom_az,motive_roll,motive_pitch,motive_yaw,motive_qx,motive_qy,motive_qz,motive_qw,odom_roll,odom_pitch,odom_yaw,odom_qx,odom_qy,odom_qz,odom_qw,way_x,way_y,way_z,way_a,pos_ox,pos_oy,pos_lx,pos_ly,pos_px,pos_py,pos_ix,pos_iy,pos_dx,pos_dy,vel_ox,vel_oy,vel_lx,vel_ly,vel_px,vel_py,vel_ix,vel_iy,vel_dx,vel_dy,
2017-02-12_16-31-44,1486917104.774509,1,1.131,0.187,0.976,0.0095,0.0956,0.0226,-0.0751,0.5947,-0.4423,1.131,0.187,0.976,0.0078,0.0897,0.0252,0.1419,0.3194,0.0292,1.105,0.263,1.204,-0.0049,0.0607,0.0772,0.0000,0.0000,0.0000,-0.037,0.064,0.923,-0.0096,0.0189,0.0652,0.0000,0.0000,0.0000,-0.0448,-0.0094,-0.0192,-0.0049,-0.0224,-0.0097,-0.9997,0.0180,-0.0060,-0.0189,0.0029,-0.0090,0.0094,0.9999,1.200,1.800,1.000,0.000,0.056674,0.924411,0.024477,0.399250,0.056674,0.924411,0.000000,0.000000,0.000000,0.000000,0.014312,0.159733,0.014312,0.159733,0.013630,0.152127,0.000000,0.000000,0.000682,0.007606,
2017-02-12_16-31-44,1486917104.784553,1,1.131,0.189,0.976,0.0034,0.0982,0.0220,-0.1144,0.1469,0.1550,1.131,0.187,0.976,0.0078,0.0897,0.0252,0.1419,0.3194,0.0292,1.105,0.263,1.204,-0.0049,0.0607,0.0772,0.0000,0.0000,0.0000,-0.037,0.064,0.923,-0.0096,0.0189,0.0652,0.0000,0.0000,0.0000,-0.0468,-0.0094,-0.0189,-0.0049,-0.0234,-0.0095,-0.9997,0.0180,-0.0060,-0.0189,0.0029,-0.0090,0.0094,0.9999,1.200,1.800,1.000,0.000,0.057243,0.922013,0.024786,0.399231,0.057243,0.922013,0.000000,0.000000,0.000000,0.000000,0.014435,0.159726,0.014435,0.159726,0.013754,0.152119,0.000000,0.000000,0.000682,0.007606,
2017-02-12_16-31-44,1486917104.794553,1,1.131,0.190,0.976,0.0024,0.1053,0.0224,-0.1037,0.7120,0.0334,1.131,0.187,0.976,0.0078,0.0897,0.0252,0.1419,0.3194,0.0292,1.105,0.263,1.204,-0.0049,0.0607,0.0772,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0478,-0.0095,-0.0187,-0.0050,-0.0238,-0.0094,-0.9997,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.057243,0.922013,0.024786,0.399231,0.057243,0.922013,0.000000,0.000000,0.000000,0.000000,0.014442,0.159725,0.014442,0.159725,0.013754,0.152119,0.000000,0.000000,0.000688,0.007606,
2017-02-12_16-31-44,1486917104.804557,1,1.131,0.191,0.977,0.0047,0.1055,0.0231,0.2289,0.0185,0.0763,1.131,0.191,0.977,0.0037,0.1014,0.0220,-0.1021,0.2931,-0.0796,1.102,0.269,1.211,-0.0129,0.0705,0.0846,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0482,-0.0094,-0.0186,-0.0049,-0.0240,-0.0094,-0.9997,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.057243,0.922013,0.024786,0.399231,0.057243,0.922013,0.000000,0.000000,0.000000,0.000000,0.011805,0.148782,0.011805,0.148782,0.011117,0.141176,0.000000,0.000000,0.000688,0.007606,
2017-02-12_16-31-44,1486917104.814555,1,1.131,0.192,0.977,0.0104,0.1127,0.0219,0.5734,0.7230,-0.1180,1.131,0.191,0.977,0.0037,0.1014,0.0220,-0.1021,0.2931,-0.0796,1.102,0.269,1.211,-0.0129,0.0705,0.0846,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0486,-0.0092,-0.0185,-0.0048,-0.0242,-0.0093,-0.9997,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.058662,0.918724,0.025489,0.399187,0.058662,0.918724,0.000000,0.000000,0.000000,0.000000,0.011954,0.148217,0.011954,0.148217,0.011398,0.141158,0.000000,0.000000,0.000556,0.007059,
2017-02-12_16-31-44,1486917104.824553,1,1.131,0.193,0.977,0.0078,0.1168,0.0228,-0.2623,0.4147,0.0846,1.131,0.191,0.977,0.0037,0.1014,0.0220,-0.1021,0.2931,-0.0796,1.100,0.273,1.216,-0.0184,0.0781,0.0901,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0491,-0.0087,-0.0183,-0.0046,-0.0245,-0.0093,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.058662,0.918724,0.025489,0.399187,0.058662,0.918724,0.000000,0.000000,0.000000,0.000000,0.011968,0.148216,0.011968,0.148216,0.011398,0.141158,0.000000,0.000000,0.000570,0.007058,
2017-02-12_16-31-44,1486917104.834553,1,1.132,0.196,0.978,0.0078,0.1191,0.0245,0.2742,0.1805,-0.1425,1.132,0.196,0.978,0.0078,0.1165,0.0238,0.1001,0.3765,0.0452,1.100,0.273,1.216,-0.0184,0.0781,0.0901,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0500,-0.0082,-0.0179,-0.0043,-0.0250,-0.0091,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.059715,0.916109,0.026018,0.399153,0.059715,0.916109,0.000000,0.000000,0.000000,0.000000,0.012180,0.148202,0.012180,0.148202,0.011610,0.141144,0.000000,0.000000,0.000570,0.007058,
2017-02-12_16-31-44,1486917104.844558,1,1.132,0.197,0.978,0.0092,0.1235,0.0219,0.1431,0.4399,-0.2605,1.132,0.196,0.978,0.0078,0.1165,0.0238,0.1001,0.3765,0.0452,1.099,0.277,1.214,-0.0217,0.0851,0.0862,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0503,-0.0081,-0.0178,-0.0043,-0.0251,-0.0090,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.059715,0.916109,0.026018,0.399153,0.059715,0.916109,0.000000,0.000000,0.000000,0.000000,0.012191,0.148202,0.012191,0.148202,0.011610,0.141144,0.000000,0.000000,0.000581,0.007057,
2017-02-12_16-31-44,1486917104.854555,1,1.132,0.198,0.978,0.0056,0.1302,0.0264,-0.3600,0.6795,0.4447,1.132,0.196,0.978,0.0078,0.1165,0.0238,0.1001,0.3765,0.0452,1.094,0.283,1.216,-0.0351,0.0983,0.0870,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0508,-0.0079,-0.0178,-0.0042,-0.0254,-0.0090,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.060632,0.913878,0.026480,0.399123,0.060632,0.913878,0.000000,0.000000,0.000000,0.000000,0.012376,0.148189,0.012376,0.148189,0.011795,0.141132,0.000000,0.000000,0.000581,0.007057,
2017-02-12_16-31-44,1486917104.864554,1,1.132,0.200,0.978,0.0046,0.1322,0.0221,-0.1037,0.1968,-0.4286,1.132,0.196,0.978,0.0078,0.1165,0.0238,0.1001,0.3765,0.0452,1.094,0.287,1.216,-0.0351,0.1051,0.0855,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0514,-0.0078,-0.0175,-0.0041,-0.0257,-0.0088,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.063422,0.909968,0.027812,0.399032,0.063422,0.909968,0.000000,0.000000,0.000000,0.000000,0.012917,0.148153,0.012917,0.148153,0.012328,0.141096,0.000000,0.000000,0.000590,0.007057,
2017-02-12_16-31-44,1486917104.874540,1,1.132,0.201,0.979,0.0067,0.1354,0.0256,0.2062,0.3181,0.3505,1.132,0.201,0.979,0.0065,0.1303,0.0240,-0.0308,0.3466,0.0047,1.094,0.287,1.216,-0.0351,0.1051,0.0855,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0517,-0.0077,-0.0173,-0.0040,-0.0258,-0.0087,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.063752,0.907707,0.028024,0.399017,0.063752,0.907707,0.000000,0.000000,0.000000,0.000000,0.013029,0.148145,0.013029,0.148145,0.012413,0.141090,0.000000,0.000000,0.000616,0.007055,
2017-02-12_16-31-44,1486917104.884517,1,1.132,0.204,0.979,0.0099,0.1422,0.0241,-0.2170,0.0320,0.0823,1.132,0.201,0.979,0.0065,0.1303,0.0240,-0.0308,0.3466,0.0047,1.085,0.288,1.218,-0.0628,0.1033,0.0897,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0515,-0.0076,-0.0169,-0.0040,-0.0257,-0.0085,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.063752,0.907707,0.028024,0.399017,0.063752,0.907707,0.000000,0.000000,0.000000,0.000000,0.013033,0.148144,0.013033,0.148144,0.012413,0.141090,0.000000,0.000000,0.000621,0.007054,
2017-02-12_16-31-44,1486917104.894521,1,1.132,0.205,0.979,0.0069,0.1440,0.0257,-0.3004,0.1834,0.1615,1.132,0.201,0.979,0.0065,0.1303,0.0240,-0.0308,0.3466,0.0047,1.085,0.288,1.218,-0.0628,0.1033,0.0897,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0515,-0.0076,-0.0169,-0.0040,-0.0257,-0.0086,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.069129,0.907147,0.030394,0.398844,0.069129,0.907147,0.000000,0.000000,0.000000,0.000000,0.013981,0.148075,0.013981,0.148075,0.013360,0.141021,0.000000,0.000000,0.000621,0.007054,
2017-02-12_16-31-44,1486917104.904552,1,1.132,0.207,0.980,0.0069,0.1484,0.0263,0.0060,0.4366,0.0590,1.132,0.207,0.980,0.0089,0.1441,0.0249,0.0606,0.3454,0.0223,1.085,0.288,1.218,-0.0628,0.1033,0.0897,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0518,-0.0076,-0.0168,-0.0040,-0.0258,-0.0085,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.069129,0.907147,0.030394,0.398844,0.069129,0.907147,0.000000,0.000000,0.000000,0.000000,0.014028,0.148072,0.014028,0.148072,0.013360,0.141021,0.000000,0.000000,0.000668,0.007051,
2017-02-12_16-31-44,1486917104.914553,1,1.132,0.208,0.980,0.0106,0.1572,0.0227,0.3695,0.8829,-0.3684,1.132,0.207,0.980,0.0089,0.1441,0.0249,0.0606,0.3454,0.0223,1.073,0.288,1.223,-0.0968,0.0939,0.0949,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0519,-0.0076,-0.0165,-0.0040,-0.0259,-0.0084,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.069129,0.907147,0.030394,0.398844,0.069129,0.907147,0.000000,0.000000,0.000000,0.000000,0.014028,0.148072,0.014028,0.148072,0.013360,0.141021,0.000000,0.000000,0.000668,0.007051,
2017-02-12_16-31-44,1486917104.924559,1,1.132,0.212,0.980,0.0071,0.1645,0.0248,-0.2539,0.7187,0.1019,1.132,0.207,0.980,0.0089,0.1441,0.0249,0.0606,0.3454,0.0223,1.062,0.290,1.222,-0.1277,0.0954,0.0949,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0522,-0.0076,-0.0161,-0.0040,-0.0261,-0.0082,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.076442,0.907333,0.033581,0.398588,0.076442,0.907333,0.000000,0.000000,0.000000,0.000000,0.015303,0.147969,0.015303,0.147969,0.014635,0.140918,0.000000,0.000000,0.000668,0.007051,
2017-02-12_16-31-44,1486917104.934554,1,1.133,0.213,0.980,0.0098,0.1625,0.0232,0.2754,-0.1962,-0.1615,1.133,0.213,0.980,0.0093,0.1604,0.0236,0.0089,0.4059,-0.0311,1.062,0.290,1.222,-0.1277,0.0954,0.0949,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0522,-0.0080,-0.0160,-0.0042,-0.0261,-0.0081,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.082981,0.906181,0.036476,0.398333,0.082981,0.906181,0.000000,0.000000,0.000000,0.000000,0.016525,0.147862,0.016525,0.147862,0.015794,0.140816,0.000000,0.000000,0.000732,0.007046,
2017-02-12_16-31-44,1486917104.944563,1,1.133,0.215,0.981,0.0124,0.1680,0.0233,0.2515,0.5502,0.0072,1.133,0.213,0.980,0.0093,0.1604,0.0236,0.0089,0.4059,-0.0311,1.050,0.292,1.233,-0.1588,0.0946,0.1111,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0520,-0.0084,-0.0158,-0.0044,-0.0259,-0.0080,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.082981,0.906181,0.036476,0.398333,0.082981,0.906181,0.000000,0.000000,0.000000,0.000000,0.016583,0.147857,0.016583,0.147857,0.015794,0.140816,0.000000,0.000000,0.000790,0.007041,
2017-02-12_16-31-44,1486917104.954555,1,1.133,0.217,0.981,0.0087,0.1704,0.0181,-0.3695,0.2405,-0.5174,1.133,0.213,0.980,0.0093,0.1604,0.0236,0.0089,0.4059,-0.0311,1.050,0.292,1.233,-0.1588,0.0946,0.1111,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0517,-0.0087,-0.0157,-0.0046,-0.0258,-0.0080,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.089797,0.905071,0.039492,0.398046,0.089797,0.905071,0.000000,0.000000,0.000000,0.000000,0.017790,0.147742,0.017790,0.147742,0.017000,0.140701,0.000000,0.000000,0.000790,0.007041,
2017-02-12_16-31-44,1486917104.964507,1,1.133,0.218,0.981,0.0090,0.1736,0.0201,0.0322,0.3201,0.2009,1.133,0.213,0.980,0.0093,0.1604,0.0236,0.0089,0.4059,-0.0311,1.050,0.292,1.233,-0.1588,0.0946,0.1111,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0517,-0.0089,-0.0155,-0.0047,-0.0258,-0.0079,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.089797,0.905071,0.039492,0.398046,0.089797,0.905071,0.000000,0.000000,0.000000,0.000000,0.017850,0.147736,0.017850,0.147736,0.017000,0.140701,0.000000,0.000000,0.000850,0.007035,
2017-02-12_16-31-44,1486917104.974553,1,1.133,0.220,0.981,0.0058,0.1811,0.0209,-0.3183,0.7473,0.0757,1.133,0.220,0.981,0.0090,0.1733,0.0206,-0.0087,0.3226,-0.0756,1.039,0.293,1.242,-0.1811,0.0898,0.1217,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0520,-0.0090,-0.0154,-0.0047,-0.0260,-0.0078,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.089797,0.905071,0.039492,0.398046,0.089797,0.905071,0.000000,0.000000,0.000000,0.000000,0.017850,0.147736,0.017850,0.147736,0.017000,0.140701,0.000000,0.000000,0.000850,0.007035,
2017-02-12_16-31-44,1486917104.984554,1,1.133,0.224,0.982,0.0139,0.1878,0.0208,0.2217,0.7288,-0.2462,1.133,0.220,0.981,0.0090,0.1733,0.0206,-0.0087,0.3226,-0.0756,1.046,0.295,1.238,-0.1485,0.0937,0.1101,0.0000,0.0000,0.0000,-0.037,0.073,0.935,-0.0030,0.0463,0.0602,0.0000,0.0000,0.0000,-0.0520,-0.0089,-0.0150,-0.0046,-0.0260,-0.0076,-0.9996,-0.0227,-0.0097,-0.0182,0.0050,0.0113,0.0091,0.9999,1.200,1.800,1.000,0.000,0.096335,0.904407,0.042367,0.397750,0.096335,0.904407,0.000000,0.000000,0.000000,0.000000,0.019000,0.147618,0.019000,0.147618,0.018150,0.140583,0.000000,0.000000,0.000850,0.007035,
2017-02-12_16-31-44,1486917104.994555,1,1.133,0.226,0.982,0.0108,0.1873,0.0196,-0.3088,-0.0539,-0.1281,1.133,0.220,0.981,0.0090,0.1733,0.0206,-0.0087,0.3226,-0.0756,1.053,0.296,1.235,-0.1171,0.0936,0.1014,0.0000,0.0000,0.0000,-0.037,0.100,0.944,0.0014,0.1375,0.0480,0.0000,0.0000,0.0000,-0.0521,-0.0088,-0.0148,-0.0046,-0.0260,-0.0075,-0.9996,-0.0425,-0.0071,-0.0144,0.0037,0.0212,0.0073,0.9997,1.200,1.800,1.000,0.000,0.092309,0.902861,0.040684,0.397926,0.092309,0.902861,0.000000,0.000000,0.000000,0.000000,0.018384,0.147683,0.018384,0.147683,0.017477,0.140653,0.000000,0.000000,0.000907,0.007029,
2017-02-12_16-31-45,1486917105.004518,1,1.133,0.228,0.982,0.0134,0.1938,0.0200,0.2623,0.6558,0.0423,1.133,0.228,0.982,0.0125,0.1874,0.0209,0.0878,0.3518,0.0075,1.053,0.296,1.235,-0.1171,0.0936,0.1014,0.0000,0.0000,0.0000,-0.037,0.100,0.944,0.0014,0.1375,0.0480,0.0000,0.0000,0.0000,-0.0526,-0.0088,-0.0146,-0.0046,-0.0263,-0.0074,-0.9996,-0.0425,-0.0071,-0.0144,0.0037,0.0212,0.0073,0.9997,1.200,1.800,1.000,0.000,0.087920,0.902270,0.038793,0.398114,0.087920,0.902270,0.000000,0.000000,0.000000,0.000000,0.015820,0.111273,0.015820,0.111273,0.014946,0.104240,0.000000,0.000000,0.000874,0.007033,
2017-02-12_16-31-45,1486917105.014555,1,1.133,0.230,0.982,0.0068,0.1973,0.0237,-0.6616,0.3481,0.3731,1.133,0.228,0.982,0.0125,0.1874,0.0209,0.0878,0.3518,0.0075,1.063,0.297,1.233,-0.0816,0.0929,0.0936,0.0000,0.0000,0.0000,-0.037,0.100,0.944,0.0014,0.1375,0.0480,0.0000,0.0000,0.0000,-0.0528,-0.0088,-0.0144,-0.0046,-0.0264,-0.0073,-0.9996,-0.0425,-0.0071,-0.0144,0.0037,0.0212,0.0073,0.9997,1.200,1.800,1.000,0.000,0.087920,0.902270,0.038793,0.398114,0.087920,0.902270,0.000000,0.000000,0.000000,0.000000,0.015693,0.109452,0.015693,0.109452,0.014946,0.104240,0.000000,0.000000,0.000747,0.005212,
2017-02-12_16-31-45,1486917105.024552,1,1.134,0.234,0.983,0.0107,0.2021,0.0190,0.2193,0.3700,-0.1061,1.133,0.228,0.982,0.0125,0.1874,0.0209,0.0878,0.3518,0.0075,1.063,0.297,1.233,-0.0816,0.0929,0.0936,0.0000,0.0000,0.0000,-0.037,0.100,0.944,0.0014,0.1375,0.0480,0.0000,0.0000,0.0000,-0.0522,-0.0088,-0.0142,-0.0046,-0.0261,-0.0072,-0.9996,-0.0425,-0.0071,-0.0144,0.0037,0.0212,0.0073,0.9997,1.200,1.800,1.000,0.000,0.082190,0.902024,0.036297,0.398350,0.082190,0.902024,0.000000,0.000000,0.000000,0.000000,0.014694,0.109546,0.014694,0.109546,0.013947,0.104334,0.000000,0.000000,0.000747,0.005212,
2017-02-12_16-31-45,1486917105.034570,1,1.134,0.236,0.983,0.0121,0.2072,0.0203,0.1395,0.5078,0.1317,1.134,0.236,0.983,0.0095,0.2013,0.0208,-0.0742,0.3478,-0.0032,1.071,0.299,1.237,-0.0473,0.0923,0.0924,0.0000,0.0000,0.0000,-0.037,0.100,0.944,0.0014,0.1375,0.0480,0.0000,0.0000,0.0000,-0.0523,-0.0087,-0.0140,-0.0045,-0.0261,-0.0071,-0.9996,-0.0425,-0.0071,-0.0144,0.0037,0.0212,0.0073,0.9997,1.200,1.800,1.000,0.000,0.082190,0.902024,0.036297,0.398350,0.082190,0.902024,0.000000,0.000000,0.000000,0.000000,0.014644,0.109551,0.014644,0.109551,0.013947,0.104334,0.000000,0.000000,0.000697,0.005217,
2017-02-12_16-31-45,1486917105.044563,1,1.134,0.238,0.983,0.0131,0.2072,0.0253,0.1073,-0.0043,0.5007,1.134,0.236,0.983,0.0095,0.2013,0.0208,-0.0742,0.3478,-0.0032,1.071,0.299,1.237,-0.0473,0.0923,0.0924,0.0000,0.0000,0.0000,-0.037,0.100,0.944,0.0014,0.1375,0.0480,0.0000,0.0000,0.0000,-0.0524,-0.0085,-0.0139,-0.0044,-0.0262,-0.0070,-0.9996,-0.0425,-0.0071,-0.0144,0.0037,0.0212,0.0073,0.9997,1.200,1.800,1.000,0.000,0.077141,0.900731,0.034132,0.398541,0.077141,0.900731,0.000000,0.000000,0.000000,0.000000,0.013779,0.109628,0.013779,0.109628,0.013081,0.104411,0.000000,0.000000,0.000697,0.005217,
2017-02-12_16-31-45,1486917105.054556,1,1.134,0.240,0.983,0.0164,0.2152,0.0198,0.3302,0.8024,-0.5561,1.134,0.236,0.983,0.0095,0.2013,0.0208,-0.0742,0.3478,-0.0032,1.071,0.299,1.237,-0.0473,0.0923,0.0924,0.0000,0.0000,0.0000,-0.037,0.100,0.944,0.0014,0.1375,0.0480,0.0000,0.0000,0.0000,-0.0523,-0.0083,-0.0136,-0.0043,-0.0261,-0.0069,-0.9996,-0.0425,-0.0071,-0.0144,0.0037,0.0212,0.0073,0.9997,1.200,1.800,1.000,0.000,0.077141,0.900731,0.034132,0.398541,0.077141,0.900731,0.000000,0.000000,0.000000,0.000000,0.013735,0.109631,0.013735,0.109631,0.013081,0.104411,0.000000,0.000000,0.000654,0.005221,
2017-02-12_16-31-45,1486917105.064554,1,1.134,0.242,0.984,0.0108,0.2169,0.0175,-0.5627,0.1721,-0.2265,1.134,0.236,0.983,0.0095,0.2013,0.0208,-0.0742,0.3478,-0.0032,1.083,0.303,1.236,-0.0066,0.0978,0.0838,0.0000,0.0000,0.0000,-0.037,0.100,0.944,0.0014,0.1375,0.0480,0.0000,0.0000,0.0000,-0.0520,-0.0080,-0.0133,-0.0042,-0.0260,-0.0068,-0.9996,-0.0425,-0.0071,-0.0144,0.0037,0.0212,0.0073,0.9997,1.200,1.800,1.000,0.000,0.077141,0.900731,0.034132,0.398541,0.077141,0.900731,0.000000,0.000000,0.000000,0.000000,0.013735,0.109631,0.013735,0.109631,0.013081,0.104411,0.000000,0.000000,0.000654,0.005221,
2017-02-12_16-31-45,1486917105.074553,1,1.134,0.247,0.984,0.0085,0.2214,0.0253,0.0370,0.2985,0.4488,1.134,0.244,0.984,0.0121,0.2144,0.0209,0.0652,0.3288,0.0017,1.083,0.303,1.236,-0.0066,0.0978,0.0838,0.0000,0.0000,0.0000,-0.037,0.100,0.944,0.0014,0.1375,0.0480,0.0000,0.0000,0.0000,-0.0523,-0.0075,-0.0131,-0.0039,-0.0261,-0.0067,-0.9996,-0.0425,-0.0071,-0.0144,0.0037,0.0212,0.0073,0.9997,1.200,1.800,1.000,0.000,0.070384,0.898494,0.031239,0.398778,0.070384,0.898494,0.000000,0.000000,0.000000,0.000000,0.012578,0.109726,0.012578,0.109726,0.011924,0.104506,0.000000,0.000000,0.000654,0.005221,
2017-02-12_16-31-45,1486917105.084553,1,1.134,0.249,0.984,0.0104,0.2279,0.0270,0.1991,0.6460,0.1758,1.134,0.244,0.984,0.0121,0.2144,0.0209,0.0652,0.3288,0.0017,1.088,0.305,1.226,0.0130,0.0977,0.0647,0.0000,0.0000,0.0000,-0.037,0.100,0.944,0.0014,0.1375,0.0480,0.0000,0.0000,0.0000,-0.0522,-0.0071,-0.0131,-0.0037,-0.0261,-0.0067,-0.9996,-0.0425,-0.0071,-0.0144,0.0037,0.0212,0.0073,0.9997,1.200,1.800,1.000,0.000,0.070384,0.898494,0.031239,0.398778,0.070384,0.898494,0.000000,0.000000,0.000000,0.000000,0.012520,0.109731,0.012520,0.109731,0.011924,0.104506,0.000000,0.000000,0.000596,0.005225,
2017-02-12_16-31-45,1486917105.094556,1,1.135,0.251,0.985,0.0128,0.2326,0.0232,0.2337,0.4768,-0.3821,1.134,0.244,0.984,0.0121,0.2144,0.0209,0.0652,0.3288,0.0017,1.088,0.305,1.226,0.0130,0.0977,0.0647,0.0000,0.0000,0.0000,-0.037,0.100,0.944,0.0014,0.1375,0.0480,0.0000,0.0000,0.0000,-0.0514,-0.0067,-0.0130,-0.0035,-0.0257,-0.0066,-0.9996,-0.0425,-0.0071,-0.0144,0.0037,0.0212,0.0073,0.9997,1.200,1.800,1.000,0.000,0.067384,0.897096,0.029961,0.398876,0.067384,0.897096,0.000000,0.000000,0.000000,0.000000,0.012009,0.109770,0.012009,0.109770,0.011413,0.104545,0.000000,0.000000,0.000596,0.005225,
2017-02-12_16-31-45,1486917105.104563,1,1.135,0.253,0.985,0.0172,0.2321,0.0212,0.4470,-0.0532,-0.1961,1.135,0.253,0.985,0.0122,0.2285,0.0242,0.0031,0.3521,0.0831,1.088,0.305,1.226,0.0130,0.0977,0.0647,0.0000,0.0000,0.0000,-0.037,0.100,0.944,0.0014,0.1375,0.0480,0.0000,0.0000,0.0000,-0.0508,-0.0062,-0.0127,-0.0033,-0.0254,-0.0064,-0.9997,-0.0425,-0.0071,-0.0144,0.0037,0.0212,0.0073,0.9997,1.200,1.800,1.000,0.000,0.067384,0.897096,0.029961,0.398876,0.067384,0.897096,0.000000,0.000000,0.000000,0.000000,0.011983,0.109772,0.011983,0.109772,0.011413,0.104545,0.000000,0.000000,0.000571,0.005227,
